log_id,User ID,Timestamp,Channel,Campaign
LOG_002545,54089,2025-02-10 09:39:45,Direct Traffic,Organic_Direct
LOG_002546,71911,2025-02-10 08:26:50,Display Ads,Winter Sale
LOG_002547,95739,2025-02-10 00:34:42,Display Ads,Retargeting
LOG_002548,60156,2025-02-10 16:47:49,Social Media,Brand Awareness
LOG_002549,10303,2025-02-10 09:14:15,Referral,Discount Offer
LOG_002550,66008,2025-02-10 23:28:13,Referral,Winter Sale
LOG_002551,63685,2025-02-11 02:37:36,Display Ads,Winter Sale
LOG_002552,13035,2025-02-11 05:31:12,Search Ads,Brand Awareness
LOG_002553,52154,2025-02-11 21:57:51,Email,Organic_Direct
LOG_002554,45340,2025-02-11 13:51:52,Display Ads,Winter Sale
LOG_002555,58496,2025-02-10 09:51:27,Social Media,Brand Awareness
LOG_002556,11831,2025-02-10 12:16:29,Search Ads,Winter Sale
LOG_002557,39251,2025-02-10 09:28:12,Referral,Retargeting
LOG_002558,96740,2025-02-11 06:28:03,Email,Winter Sale
LOG_002559,64521,2025-02-10 15:53:44,Referral,Retargeting
LOG_002560,69316,2025-02-10 06:41:35,Display Ads,Organic_Direct
LOG_002561,63192,2025-02-11 00:54:50,Display Ads,Organic_Direct
LOG_002562,58748,2025-02-11 05:58:57,Referral,New Product Launch
LOG_002563,50704,2025-02-11 05:46:53,Email,Retargeting
LOG_002564,33019,2025-02-10 21:31:04,Social Media,Discount Offer
LOG_002565,11780,2025-02-11 13:49:28,Email,Winter Sale
LOG_002566,94832,2025-02-11 17:17:21,Direct Traffic,Organic_Direct
LOG_002567,41062,2025-02-10 09:35:24,Search Ads,Organic_Direct
LOG_002568,17761,2025-02-11 02:47:52,Social Media,Brand Awareness
LOG_002569,52609,2025-02-11 11:32:18,Social Media,Retargeting
LOG_002570,21755,2025-02-11 02:13:46,Direct Traffic,Organic_Direct
LOG_002571,53536,2025-02-11 02:55:27,Email,Retargeting
LOG_002572,34649,2025-02-11 20:57:12,Display Ads,Retargeting
LOG_002573,20895,2025-02-11 02:10:23,Display Ads,New Product Launch
LOG_002574,30380,2025-02-10 19:31:34,Social Media,New Product Launch
LOG_002575,10120,2025-02-10 09:11:15,Referral,Winter Sale
LOG_002576,94229,2025-02-10 08:41:12,Referral,Brand Awareness
LOG_002577,32550,2025-02-11 09:46:34,Display Ads,Discount Offer
LOG_002578,24114,2025-02-10 07:52:01,Social Media,Winter Sale
LOG_002579,55744,2025-02-10 11:57:40,Search Ads,Winter Sale
LOG_002580,21668,2025-02-10 11:51:30,Social Media,Brand Awareness
LOG_002581,76276,2025-02-11 01:35:09,Search Ads,Brand Awareness
LOG_002582,62022,2025-02-11 04:37:45,Search Ads,Discount Offer
LOG_002583,35923,2025-02-11 13:41:24,Social Media,Winter Sale
LOG_002584,59480,2025-02-10 01:27:06,Referral,Winter Sale
LOG_002585,26827,2025-02-10 07:31:46,Social Media,Organic_Direct
LOG_002586,26430,2025-02-11 16:12:40,Search Ads,Winter Sale
LOG_002587,21628,2025-02-10 20:22:47,Direct Traffic,Organic_Direct
LOG_002588,77845,2025-02-11 21:14:46,Referral,Retargeting
LOG_002589,43721,2025-02-10 00:40:51,Search Ads,Organic_Direct
LOG_002590,91019,2025-02-10 10:27:46,Direct Traffic,Organic_Direct
LOG_002591,13471,2025-02-11 19:26:24,Search Ads,Retargeting
LOG_002592,21537,2025-02-11 17:46:41,Social Media,Retargeting
LOG_002593,76514,2025-02-10 14:29:00,Search Ads,New Product Launch
LOG_002594,85046,2025-02-10 08:30:35,Referral,Organic_Direct
LOG_002595,15052,2025-02-11 10:34:49,Direct Traffic,Organic_Direct
LOG_002596,56733,2025-02-11 10:26:41,Search Ads,New Product Launch
LOG_002597,69904,2025-02-10 10:47:36,Email,Brand Awareness
LOG_002598,96855,2025-02-10 20:30:48,Direct Traffic,Organic_Direct
LOG_002599,96671,2025-02-11 13:36:48,Search Ads,Retargeting
LOG_002600,62494,2025-02-10 19:31:54,Email,Organic_Direct
LOG_002601,53599,2025-02-11 17:07:45,Referral,New Product Launch
LOG_002602,59072,2025-02-10 14:39:48,Display Ads,Brand Awareness
LOG_002603,25874,2025-02-11 06:11:56,Referral,Organic_Direct
LOG_002604,10698,2025-02-11 03:23:43,Display Ads,Brand Awareness
LOG_002605,86700,2025-02-10 12:39:08,Display Ads,Retargeting
LOG_002606,55035,2025-02-10 15:34:44,Search Ads,New Product Launch
LOG_002607,80804,2025-02-11 22:19:21,Referral,New Product Launch
LOG_002608,35824,2025-02-11 17:43:59,Referral,Retargeting
LOG_002609,40666,2025-02-11 03:16:13,Search Ads,New Product Launch
LOG_002610,21668,2025-02-10 18:39:22,Search Ads,Organic_Direct
LOG_002611,79906,2025-02-11 13:06:52,Display Ads,Brand Awareness
LOG_002612,57385,2025-02-10 16:32:31,Direct Traffic,Organic_Direct
LOG_002613,87228,2025-02-10 11:36:09,Search Ads,Retargeting
LOG_002614,36393,2025-02-10 19:14:52,Direct Traffic,Organic_Direct
LOG_002615,37856,2025-02-10 05:54:30,Email,Retargeting
LOG_002616,31190,2025-02-11 00:40:41,Referral,Discount Offer
LOG_002617,94970,2025-02-10 15:33:38,Referral,Organic_Direct
LOG_002618,81446,2025-02-11 21:31:45,Social Media,Winter Sale
LOG_002619,26648,2025-02-11 01:31:25,Email,Retargeting
LOG_002620,98310,2025-02-11 00:52:05,Referral,Discount Offer
LOG_002621,59032,2025-02-11 13:25:32,Direct Traffic,Organic_Direct
LOG_002622,34708,2025-02-11 03:02:14,Display Ads,Retargeting
LOG_002623,32391,2025-02-10 18:15:30,Email,Winter Sale
LOG_002624,49128,2025-02-11 01:14:07,Email,Retargeting
LOG_002625,90635,2025-02-11 09:47:28,Referral,Retargeting
LOG_002626,62128,2025-02-10 02:19:54,Search Ads,Organic_Direct
LOG_002627,35324,2025-02-10 23:49:05,Referral,Brand Awareness
LOG_002628,70949,2025-02-11 01:11:31,Direct Traffic,Organic_Direct
LOG_002629,12269,2025-02-10 22:44:27,Social Media,Discount Offer
LOG_002630,84567,2025-02-10 14:36:54,Referral,Organic_Direct
LOG_002631,22725,2025-02-11 14:47:07,Search Ads,Retargeting
LOG_002632,16536,2025-02-10 22:54:59,Social Media,Retargeting
LOG_002633,62264,2025-02-10 10:10:24,Search Ads,Organic_Direct
LOG_002634,23781,2025-02-10 07:44:03,Social Media,Organic_Direct
LOG_002635,46014,2025-02-11 04:32:47,Social Media,Retargeting
LOG_002636,55587,2025-02-11 14:58:55,Direct Traffic,Organic_Direct
LOG_002637,28623,2025-02-10 17:13:57,Display Ads,Discount Offer
LOG_002638,60469,2025-02-11 09:20:45,Direct Traffic,Organic_Direct
LOG_002639,63489,2025-02-11 11:37:28,Display Ads,Organic_Direct
LOG_002640,19679,2025-02-10 03:55:36,Referral,Organic_Direct
LOG_002641,50783,2025-02-10 15:03:30,Display Ads,Brand Awareness
LOG_002642,16834,2025-02-10 16:43:08,Referral,Retargeting
LOG_002643,62107,2025-02-10 13:50:59,Direct Traffic,Organic_Direct
LOG_002644,91019,2025-02-11 23:10:10,Social Media,Discount Offer
LOG_002645,51558,2025-02-10 07:42:40,Social Media,Brand Awareness
LOG_002646,80944,2025-02-11 02:17:02,Direct Traffic,Organic_Direct
LOG_002647,32651,2025-02-11 16:21:53,Referral,New Product Launch
LOG_002648,92337,2025-02-10 13:47:21,Email,Winter Sale
LOG_002649,44675,2025-02-10 17:37:44,Search Ads,New Product Launch
LOG_002650,11798,2025-02-10 04:38:20,Direct Traffic,Organic_Direct
LOG_002651,32828,2025-02-10 05:20:21,Display Ads,Retargeting
LOG_002652,27306,2025-02-11 20:51:29,Social Media,Retargeting
LOG_002653,19364,2025-02-11 13:14:56,Referral,Discount Offer
LOG_002654,39321,2025-02-11 01:57:19,Referral,New Product Launch
LOG_002655,85426,2025-02-11 08:25:24,Direct Traffic,Organic_Direct
LOG_002656,99746,2025-02-11 16:20:16,Direct Traffic,Organic_Direct
LOG_002657,66748,2025-02-10 13:51:45,Direct Traffic,Organic_Direct
LOG_002658,45053,2025-02-11 13:47:10,Email,Retargeting
LOG_002659,75595,2025-02-11 12:46:06,Display Ads,Discount Offer
LOG_002660,15208,2025-02-10 14:42:07,Search Ads,Winter Sale
LOG_002661,90415,2025-02-10 21:59:18,Email,New Product Launch
LOG_002662,34653,2025-02-11 11:02:53,Direct Traffic,Organic_Direct
LOG_002663,12225,2025-02-10 19:20:59,Email,Brand Awareness
LOG_002664,41411,2025-02-11 00:40:54,Direct Traffic,Organic_Direct
LOG_002665,54766,2025-02-11 23:56:54,Direct Traffic,Organic_Direct
LOG_002666,75095,2025-02-10 20:23:01,Email,Winter Sale
LOG_002667,46055,2025-02-10 01:19:22,Direct Traffic,Organic_Direct
LOG_002668,34573,2025-02-11 08:44:52,Referral,Discount Offer
LOG_002669,77098,2025-02-10 19:32:59,Referral,Organic_Direct
LOG_002670,16004,2025-02-11 03:20:28,Display Ads,Brand Awareness
LOG_002671,35337,2025-02-11 23:44:25,Display Ads,Retargeting
LOG_002672,67722,2025-02-10 06:28:45,Social Media,Discount Offer
LOG_002673,44261,2025-02-11 02:20:28,Direct Traffic,Organic_Direct
LOG_002674,59110,2025-02-11 03:13:16,Social Media,Discount Offer
LOG_002675,63781,2025-02-10 15:45:55,Referral,New Product Launch
LOG_002676,75804,2025-02-11 04:26:32,Social Media,Organic_Direct
LOG_002677,26622,2025-02-11 03:18:42,Search Ads,Brand Awareness
LOG_002678,65740,2025-02-11 09:25:57,Email,New Product Launch
LOG_002679,79796,2025-02-10 15:02:52,Display Ads,Brand Awareness
LOG_002680,31021,2025-02-11 08:26:52,Social Media,New Product Launch
LOG_002681,60095,2025-02-10 06:27:07,Direct Traffic,Organic_Direct
LOG_002682,53526,2025-02-10 19:46:00,Email,Organic_Direct
LOG_002683,65832,2025-02-10 20:35:12,Search Ads,Winter Sale
LOG_002684,33255,2025-02-11 01:40:55,Direct Traffic,Organic_Direct
LOG_002685,92974,2025-02-10 01:32:49,Email,Discount Offer
LOG_002686,94832,2025-02-11 00:46:14,Display Ads,Winter Sale
LOG_002687,93007,2025-02-11 04:31:07,Display Ads,Brand Awareness
LOG_002688,60236,2025-02-11 07:24:23,Social Media,Discount Offer
LOG_002689,80552,2025-02-10 11:20:40,Email,Organic_Direct
LOG_002690,12269,2025-02-11 21:01:18,Social Media,Winter Sale
LOG_002691,18565,2025-02-11 03:33:09,Referral,Retargeting
LOG_002692,35129,2025-02-10 01:31:35,Direct Traffic,Organic_Direct
LOG_002693,22387,2025-02-10 17:51:41,Referral,New Product Launch
LOG_002694,90964,2025-02-10 07:33:23,Social Media,Organic_Direct
LOG_002695,64142,2025-02-10 18:07:56,Direct Traffic,Organic_Direct
LOG_002696,36126,2025-02-10 22:58:18,Referral,Winter Sale
LOG_002697,13184,2025-02-11 11:04:09,Email,Organic_Direct
LOG_002698,69351,2025-02-11 06:35:38,Social Media,Organic_Direct
LOG_002699,85732,2025-02-10 18:22:27,Display Ads,Organic_Direct
LOG_002700,95694,2025-02-11 03:38:20,Direct Traffic,Organic_Direct
LOG_002701,58481,2025-02-11 05:47:15,Social Media,New Product Launch
LOG_002702,77908,2025-02-10 21:51:17,Direct Traffic,Organic_Direct
LOG_002703,80282,2025-02-11 23:52:34,Email,Retargeting
LOG_002704,62494,2025-02-10 10:49:10,Email,Discount Offer
LOG_002705,43218,2025-02-10 02:57:50,Referral,Discount Offer
LOG_002706,41062,2025-02-10 23:34:44,Referral,Retargeting
LOG_002707,32954,2025-02-11 10:15:49,Social Media,Retargeting
LOG_002708,93576,2025-02-10 16:21:23,Search Ads,Organic_Direct
LOG_002709,35887,2025-02-11 07:03:38,Referral,Winter Sale
LOG_002710,70604,2025-02-11 03:08:16,Display Ads,Organic_Direct
LOG_002711,78752,2025-02-10 13:41:36,Display Ads,New Product Launch
LOG_002712,16979,2025-02-11 23:14:58,Direct Traffic,Organic_Direct
LOG_002713,83281,2025-02-10 16:18:25,Email,Winter Sale
LOG_002714,17611,2025-02-10 20:13:45,Email,Retargeting
LOG_002715,68708,2025-02-10 09:07:36,Search Ads,Retargeting
LOG_002716,40211,2025-02-10 08:17:58,Email,Discount Offer
LOG_002717,49128,2025-02-11 12:53:21,Search Ads,Brand Awareness
LOG_002718,53024,2025-02-11 10:59:27,Direct Traffic,Organic_Direct
LOG_002719,82225,2025-02-11 12:14:31,Direct Traffic,Organic_Direct
LOG_002720,78830,2025-02-11 01:07:10,Display Ads,Brand Awareness
LOG_002721,71036,2025-02-11 12:06:07,Search Ads,New Product Launch
LOG_002722,38683,2025-02-10 22:26:33,Search Ads,Brand Awareness
LOG_002723,76911,2025-02-10 01:48:15,Search Ads,Brand Awareness
LOG_002724,38683,2025-02-11 04:36:46,Direct Traffic,Organic_Direct
LOG_002725,90131,2025-02-11 10:36:00,Referral,Discount Offer
LOG_002726,11784,2025-02-11 01:00:07,Search Ads,New Product Launch
LOG_002727,69194,2025-02-10 16:45:12,Referral,Organic_Direct
LOG_002728,84693,2025-02-11 19:05:58,Search Ads,Discount Offer
LOG_002729,63751,2025-02-10 07:14:39,Display Ads,New Product Launch
LOG_002730,81168,2025-02-10 04:00:58,Referral,New Product Launch
LOG_002731,31324,2025-02-10 01:00:08,Social Media,Organic_Direct
LOG_002732,17012,2025-02-11 00:02:38,Display Ads,New Product Launch
LOG_002733,51934,2025-02-11 04:04:21,Search Ads,Organic_Direct
LOG_002734,58969,2025-02-10 04:05:58,Social Media,Retargeting
LOG_002735,24810,2025-02-11 10:31:13,Direct Traffic,Organic_Direct
LOG_002736,71460,2025-02-10 07:16:32,Search Ads,Organic_Direct
LOG_002737,27735,2025-02-11 01:49:42,Direct Traffic,Organic_Direct
LOG_002738,11686,2025-02-11 22:31:30,Referral,Brand Awareness
LOG_002739,48706,2025-02-11 13:34:33,Direct Traffic,Organic_Direct
LOG_002740,63337,2025-02-10 10:19:12,Social Media,Discount Offer
LOG_002741,60996,2025-02-10 15:38:38,Direct Traffic,Organic_Direct
LOG_002742,90359,2025-02-10 07:36:30,Display Ads,Winter Sale
LOG_002743,31273,2025-02-11 19:47:49,Search Ads,Winter Sale
LOG_002744,45758,2025-02-11 21:47:05,Email,Discount Offer
LOG_002745,30087,2025-02-10 14:00:24,Referral,New Product Launch
LOG_002746,39128,2025-02-11 02:04:43,Social Media,Retargeting
LOG_002747,72244,2025-02-10 14:57:45,Direct Traffic,Organic_Direct
LOG_002748,59077,2025-02-10 23:57:13,Search Ads,Discount Offer
LOG_002749,12756,2025-02-10 11:08:29,Email,Discount Offer
LOG_002750,85535,2025-02-10 12:35:59,Email,Organic_Direct
LOG_002751,43623,2025-02-11 09:44:44,Search Ads,Brand Awareness
LOG_002752,56476,2025-02-11 03:35:42,Email,Organic_Direct
LOG_002753,78646,2025-02-11 03:22:09,Display Ads,Winter Sale
LOG_002754,92988,2025-02-10 06:24:53,Social Media,New Product Launch
LOG_002755,71827,2025-02-11 10:57:28,Referral,New Product Launch
LOG_002756,96523,2025-02-11 14:07:09,Email,New Product Launch
LOG_002757,27048,2025-02-11 23:35:38,Direct Traffic,Organic_Direct
LOG_002758,64867,2025-02-10 07:21:21,Search Ads,Organic_Direct
LOG_002759,20524,2025-02-10 02:14:36,Direct Traffic,Organic_Direct
LOG_002760,52660,2025-02-10 13:52:17,Display Ads,New Product Launch
LOG_002761,67722,2025-02-10 10:17:41,Referral,Retargeting
LOG_002762,51068,2025-02-11 21:51:48,Direct Traffic,Organic_Direct
LOG_002763,29149,2025-02-11 01:12:47,Search Ads,Discount Offer
LOG_002764,41755,2025-02-11 04:13:51,Display Ads,Winter Sale
LOG_002765,78980,2025-02-10 19:22:05,Display Ads,Retargeting
LOG_002766,29238,2025-02-10 22:58:54,Direct Traffic,Organic_Direct
LOG_002767,97280,2025-02-10 00:26:03,Referral,Brand Awareness
LOG_002768,15351,2025-02-11 19:12:17,Referral,Winter Sale
LOG_002769,60095,2025-02-11 02:07:04,Email,New Product Launch
LOG_002770,32160,2025-02-11 17:05:41,Display Ads,Winter Sale
LOG_002771,92673,2025-02-11 22:49:29,Referral,Retargeting
LOG_002772,91772,2025-02-10 21:09:04,Referral,Winter Sale
LOG_002773,38578,2025-02-11 06:00:34,Display Ads,Discount Offer
LOG_002774,80604,2025-02-10 00:55:13,Referral,Discount Offer
LOG_002775,60798,2025-02-10 00:52:29,Email,Discount Offer
LOG_002776,76743,2025-02-11 22:22:09,Direct Traffic,Organic_Direct
LOG_002777,23233,2025-02-10 18:50:12,Email,New Product Launch
LOG_002778,79461,2025-02-10 23:22:13,Social Media,New Product Launch
LOG_002779,92692,2025-02-10 22:34:42,Display Ads,Discount Offer
LOG_002780,91565,2025-02-11 19:02:12,Direct Traffic,Organic_Direct
LOG_002781,42824,2025-02-10 04:06:19,Display Ads,Winter Sale
LOG_002782,58510,2025-02-11 17:47:48,Referral,Discount Offer
LOG_002783,95449,2025-02-11 02:16:24,Display Ads,Brand Awareness
LOG_002784,57079,2025-02-11 12:05:34,Direct Traffic,Organic_Direct
LOG_002785,90332,2025-02-11 19:57:43,Search Ads,Retargeting
LOG_002786,89730,2025-02-10 03:19:34,Referral,Winter Sale
LOG_002787,10414,2025-02-11 09:07:12,Social Media,Brand Awareness
LOG_002788,88357,2025-02-11 18:29:44,Search Ads,New Product Launch
LOG_002789,44528,2025-02-10 04:43:00,Direct Traffic,Organic_Direct
LOG_002790,13139,2025-02-11 22:47:54,Referral,Brand Awareness
LOG_002791,39994,2025-02-11 04:34:10,Direct Traffic,Organic_Direct
LOG_002792,13186,2025-02-10 03:37:25,Direct Traffic,Organic_Direct
LOG_002793,62264,2025-02-11 21:37:24,Referral,Organic_Direct
LOG_002794,97756,2025-02-11 14:10:17,Social Media,Winter Sale
LOG_002795,57389,2025-02-11 09:54:42,Display Ads,New Product Launch
LOG_002796,63274,2025-02-10 16:11:11,Social Media,Organic_Direct
LOG_002797,39770,2025-02-11 00:58:53,Social Media,Winter Sale
LOG_002798,23927,2025-02-10 15:40:48,Social Media,Retargeting
LOG_002799,63473,2025-02-11 23:19:03,Direct Traffic,Organic_Direct
LOG_002800,28848,2025-02-10 13:49:50,Referral,New Product Launch
LOG_002801,81964,2025-02-10 13:30:42,Email,New Product Launch
LOG_002802,93811,2025-02-10 07:01:45,Social Media,New Product Launch
LOG_002803,79164,2025-02-11 11:59:07,Social Media,Organic_Direct
LOG_002804,85419,2025-02-10 00:49:43,Email,Winter Sale
LOG_002805,70272,2025-02-11 21:09:33,Referral,Discount Offer
LOG_002806,31133,2025-02-11 05:24:05,Referral,Organic_Direct
LOG_002807,86539,2025-02-11 22:29:10,Social Media,Brand Awareness
LOG_002808,22270,2025-02-11 00:32:53,Direct Traffic,Organic_Direct
LOG_002809,42501,2025-02-11 14:19:04,Display Ads,Retargeting
LOG_002810,17287,2025-02-10 00:00:39,Display Ads,Brand Awareness
LOG_002811,41563,2025-02-11 01:55:26,Email,Winter Sale
LOG_002812,30468,2025-02-10 14:35:05,Social Media,Organic_Direct
LOG_002813,59109,2025-02-11 19:40:48,Referral,Brand Awareness
LOG_002814,21755,2025-02-11 10:18:09,Direct Traffic,Organic_Direct
LOG_002815,92445,2025-02-11 16:08:11,Email,Brand Awareness
LOG_002816,17614,2025-02-11 23:22:28,Direct Traffic,Organic_Direct
LOG_002817,44026,2025-02-11 03:02:58,Search Ads,Organic_Direct
LOG_002818,91679,2025-02-11 04:16:15,Social Media,Winter Sale
LOG_002819,52609,2025-02-10 13:35:08,Display Ads,Organic_Direct
LOG_002820,71036,2025-02-11 12:53:08,Email,Retargeting
LOG_002821,11801,2025-02-10 01:14:32,Search Ads,New Product Launch
LOG_002822,42905,2025-02-11 00:48:26,Social Media,New Product Launch
LOG_002823,56968,2025-02-10 02:17:57,Email,Organic_Direct
LOG_002824,66408,2025-02-10 17:31:32,Display Ads,Organic_Direct
LOG_002825,10415,2025-02-10 22:16:20,Direct Traffic,Organic_Direct
LOG_002826,28524,2025-02-10 18:25:06,Social Media,Retargeting
LOG_002827,28171,2025-02-11 19:17:32,Direct Traffic,Organic_Direct
LOG_002828,95840,2025-02-10 00:41:34,Referral,Organic_Direct
LOG_002829,15596,2025-02-11 17:47:36,Email,Brand Awareness
LOG_002830,35961,2025-02-10 10:42:15,Direct Traffic,Organic_Direct
LOG_002831,85375,2025-02-11 19:23:12,Search Ads,Organic_Direct
LOG_002832,66881,2025-02-11 18:44:25,Direct Traffic,Organic_Direct
LOG_002833,47302,2025-02-10 06:54:45,Display Ads,Retargeting
LOG_002834,43014,2025-02-11 05:07:38,Direct Traffic,Organic_Direct
LOG_002835,50839,2025-02-11 01:12:47,Referral,Retargeting
LOG_002836,24256,2025-02-11 19:46:49,Email,Brand Awareness
LOG_002837,90712,2025-02-10 21:09:09,Display Ads,Retargeting
LOG_002838,67809,2025-02-10 11:45:40,Search Ads,New Product Launch
LOG_002839,48298,2025-02-10 05:55:01,Display Ads,Retargeting
LOG_002840,59144,2025-02-11 03:32:31,Direct Traffic,Organic_Direct
LOG_002841,54121,2025-02-10 01:31:17,Email,Brand Awareness
LOG_002842,74104,2025-02-11 00:23:46,Search Ads,New Product Launch
LOG_002843,43298,2025-02-10 13:17:00,Direct Traffic,Organic_Direct
LOG_002844,31703,2025-02-11 22:43:20,Social Media,Retargeting
LOG_002845,94932,2025-02-10 04:04:04,Email,Organic_Direct
LOG_002846,94028,2025-02-11 10:41:03,Social Media,Organic_Direct
LOG_002847,50216,2025-02-11 07:52:20,Social Media,Discount Offer
LOG_002848,58258,2025-02-11 22:14:04,Email,Discount Offer
LOG_002849,86414,2025-02-11 21:18:26,Email,New Product Launch
LOG_002850,15105,2025-02-10 21:35:57,Social Media,Organic_Direct
LOG_002851,26582,2025-02-11 03:19:25,Display Ads,Brand Awareness
LOG_002852,52142,2025-02-11 07:13:17,Direct Traffic,Organic_Direct
LOG_002853,51554,2025-02-11 04:42:42,Display Ads,Retargeting
LOG_002854,11511,2025-02-11 07:34:12,Referral,Organic_Direct
LOG_002855,24956,2025-02-10 13:33:13,Direct Traffic,Organic_Direct
LOG_002856,27437,2025-02-11 09:23:49,Referral,Discount Offer
LOG_002857,73412,2025-02-10 00:46:21,Referral,Brand Awareness
LOG_002858,27571,2025-02-11 16:03:28,Search Ads,Retargeting
LOG_002859,10095,2025-02-10 21:59:46,Email,Retargeting
LOG_002860,39400,2025-02-11 08:43:56,Referral,New Product Launch
LOG_002861,88885,2025-02-11 05:16:42,Social Media,Discount Offer
LOG_002862,33843,2025-02-11 04:22:35,Direct Traffic,Organic_Direct
LOG_002863,99697,2025-02-11 13:36:47,Social Media,Retargeting
LOG_002864,38392,2025-02-11 05:28:32,Direct Traffic,Organic_Direct
LOG_002865,73264,2025-02-10 12:46:42,Social Media,Brand Awareness
LOG_002866,63337,2025-02-11 05:22:53,Social Media,Discount Offer
LOG_002867,80298,2025-02-10 07:23:51,Social Media,Organic_Direct
LOG_002868,95275,2025-02-11 15:11:14,Social Media,Organic_Direct
LOG_002869,50952,2025-02-11 16:23:28,Search Ads,Winter Sale
